COLUMN_NAME	DATA_TYPE	TABLE_NAME	FILE	CATEGORY
notes	text	ivm.inventory_adjustments	04_inventory_adjustments.sql	uncategorized
product_id	uuid	ivm.inventory_adjustments	04_inventory_adjustments.sql	identifiers
reason	text	ivm.inventory_adjustments	04_inventory_adjustments.sql	uncategorized
reason_code	varchar	ivm.inventory_adjustments	04_inventory_adjustments.sql	identifiers
serial_number	varchar	ivm.inventory_adjustments	04_inventory_adjustments.sql	identifiers
status	varchar	ivm.inventory_adjustments	04_inventory_adjustments.sql	status_workflow
updated_at	timestamp	ivm.inventory_adjustments	04_inventory_adjustments.sql	temporal
updated_by	uuid	ivm.inventory_adjustments	04_inventory_adjustments.sql	audit
warehouse_id	uuid	ivm.inventory_adjustments	04_inventory_adjustments.sql	identifiers
created_at	timestamp	crm.partner_managers	04_partner_managers.sql	temporal
created_by	uuid	crm.partner_managers	04_partner_managers.sql	audit
description	text	crm.partner_managers	04_partner_managers.sql	text_strings
employee_id	uuid	crm.partner_managers	04_partner_managers.sql	identifiers
end_date	date	crm.partner_managers	04_partner_managers.sql	temporal
id	uuid	crm.partner_managers	04_partner_managers.sql	identifiers
is_deleted	boolean	crm.partner_managers	04_partner_managers.sql	booleans
manager_type	varchar	crm.partner_managers	04_partner_managers.sql	status_workflow
notes	text	crm.partner_managers	04_partner_managers.sql	uncategorized
partner_id	uuid	crm.partner_managers	04_partner_managers.sql	identifiers
start_date	date	crm.partner_managers	04_partner_managers.sql	temporal
status	varchar	crm.partner_managers	04_partner_managers.sql	status_workflow
updated_at	timestamp	crm.partner_managers	04_partner_managers.sql	temporal
updated_by	uuid	crm.partner_managers	04_partner_managers.sql	audit
AND	other	bim.purchase_analytics	04_purchase_analytics.sql	uncategorized
avg_lead_time_days	decimal	bim.purchase_analytics	04_purchase_analytics.sql	uncategorized
avg_order_value	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
avg_unit_price	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
buyer_id	uuid	bim.purchase_analytics	04_purchase_analytics.sql	identifiers
created_at	timestamp	bim.purchase_analytics	04_purchase_analytics.sql	temporal
created_by	uuid	bim.purchase_analytics	04_purchase_analytics.sql	audit
currency	varchar	bim.purchase_analytics	04_purchase_analytics.sql	uncategorized
defect_qty	integer	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
defect_rate	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
department_id	uuid	bim.purchase_analytics	04_purchase_analytics.sql	identifiers
discount_amount	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
exchange_rate	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
fiscal_year	varchar	bim.purchase_analytics	04_purchase_analytics.sql	uncategorized
id	uuid	bim.purchase_analytics	04_purchase_analytics.sql	identifiers
is_deleted	boolean	bim.purchase_analytics	04_purchase_analytics.sql	booleans
item_category_id	uuid	bim.purchase_analytics	04_purchase_analytics.sql	identifiers
item_id	uuid	bim.purchase_analytics	04_purchase_analytics.sql	identifiers
mom_growth_rate	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
on_time_delivery_rate	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
order_count	integer	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
period	varchar	bim.purchase_analytics	04_purchase_analytics.sql	uncategorized
purchase_amount	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
purchase_qty	integer	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
quarter	varchar	bim.purchase_analytics	04_purchase_analytics.sql	uncategorized
return_amount	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
return_qty	integer	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
updated_at	timestamp	bim.purchase_analytics	04_purchase_analytics.sql	temporal
updated_by	uuid	bim.purchase_analytics	04_purchase_analytics.sql	audit
vendor_category	varchar	bim.purchase_analytics	04_purchase_analytics.sql	uncategorized
vendor_id	uuid	bim.purchase_analytics	04_purchase_analytics.sql	identifiers
yoy_growth_rate	decimal	bim.purchase_analytics	04_purchase_analytics.sql	amounts_numbers
ON	other	psm.purchase_order_items	04_purchase_order_items.sql	uncategorized
ON	other	psm.purchase_order_items	04_purchase_order_items.sql	uncategorized
REFERENCES	other	psm.purchase_order_items	04_purchase_order_items.sql	uncategorized
REFERENCES	other	psm.purchase_order_items	04_purchase_order_items.sql	uncategorized
created_at	timestamp	psm.purchase_order_items	04_purchase_order_items.sql	temporal
created_by	uuid	psm.purchase_order_items	04_purchase_order_items.sql	audit
description	text	psm.purchase_order_items	04_purchase_order_items.sql	text_strings
id	uuid	psm.purchase_order_items	04_purchase_order_items.sql	identifiers
line_no	integer	psm.purchase_order_items	04_purchase_order_items.sql	identifiers
po_id	uuid	psm.purchase_order_items	04_purchase_order_items.sql	identifiers
product_id	uuid	psm.purchase_order_items	04_purchase_order_items.sql	identifiers
qty	integer	psm.purchase_order_items	04_purchase_order_items.sql	uncategorized
received_qty	integer	psm.purchase_order_items	04_purchase_order_items.sql	amounts_numbers
total_amount	decimal	psm.purchase_order_items	04_purchase_order_items.sql	amounts_numbers
unit_price	decimal	psm.purchase_order_items	04_purchase_order_items.sql	amounts_numbers
updated_at	timestamp	psm.purchase_order_items	04_purchase_order_items.sql	temporal
updated_by	uuid	psm.purchase_order_items	04_purchase_order_items.sql	audit
created_at	timestamp	wms.receiving	04_receiving.sql	temporal
created_by	uuid	wms.receiving	04_receiving.sql	audit
doc_date	date	wms.receiving	04_receiving.sql	temporal
gr_code	varchar	wms.receiving	04_receiving.sql	identifiers
id	uuid	wms.receiving	04_receiving.sql	identifiers
is_deleted	boolean	wms.receiving	04_receiving.sql	booleans
po_id	uuid	wms.receiving	04_receiving.sql	identifiers
receiver_id	uuid	wms.receiving	04_receiving.sql	identifiers,relations
status	varchar	wms.receiving	04_receiving.sql	status_workflow
total_qty	integer	wms.receiving	04_receiving.sql	amounts_numbers
updated_at	timestamp	wms.receiving	04_receiving.sql	temporal
updated_by	uuid	wms.receiving	04_receiving.sql	audit
vendor_id	uuid	wms.receiving	04_receiving.sql	identifiers
warehouse_id	uuid	wms.receiving	04_receiving.sql	identifiers
created_at	timestamp	sys.role_permissions	04_role_permissions.sql	temporal
created_by	uuid	sys.role_permissions	04_role_permissions.sql	audit
id	uuid	sys.role_permissions	04_role_permissions.sql	identifiers
is_active	boolean	sys.role_permissions	04_role_permissions.sql	booleans
permission_id	uuid	sys.role_permissions	04_role_permissions.sql	identifiers
role_id	uuid	sys.role_permissions	04_role_permissions.sql	identifiers
updated_at	timestamp	sys.role_permissions	04_role_permissions.sql	temporal
updated_by	uuid	sys.role_permissions	04_role_permissions.sql	audit
created_at	timestamp	srm.sales_order_items	04_sales_order_items.sql	temporal
created_by	uuid	srm.sales_order_items	04_sales_order_items.sql	audit
description	text	srm.sales_order_items	04_sales_order_items.sql	text_strings
discount_rate	decimal	srm.sales_order_items	04_sales_order_items.sql	amounts_numbers
id	uuid	srm.sales_order_items	04_sales_order_items.sql	identifiers
line_no	integer	srm.sales_order_items	04_sales_order_items.sql	identifiers
product_id	uuid	srm.sales_order_items	04_sales_order_items.sql	identifiers
qty	integer	srm.sales_order_items	04_sales_order_items.sql	uncategorized
shipped_qty	integer	srm.sales_order_items	04_sales_order_items.sql	amounts_numbers
so_id	uuid	srm.sales_order_items	04_sales_order_items.sql	identifiers
total_amount	decimal	srm.sales_order_items	04_sales_order_items.sql	amounts_numbers
unit_price	decimal	srm.sales_order_items	04_sales_order_items.sql	amounts_numbers
updated_at	timestamp	srm.sales_order_items	04_sales_order_items.sql	temporal
updated_by	uuid	srm.sales_order_items	04_sales_order_items.sql	audit
assigned_to	uuid	asm.support_tickets	04_support_tickets.sql	temporal
category	varchar	asm.support_tickets	04_support_tickets.sql	uncategorized
closed_at	timestamp	asm.support_tickets	04_support_tickets.sql	temporal
contact_email	varchar	asm.support_tickets	04_support_tickets.sql	text_strings
contact_name	varchar	asm.support_tickets	04_support_tickets.sql	text_strings
contact_phone	varchar	asm.support_tickets	04_support_tickets.sql	text_strings
created_at	timestamp	asm.support_tickets	04_support_tickets.sql	temporal
created_by	uuid	asm.support_tickets	04_support_tickets.sql	audit
customer_id	uuid	asm.support_tickets	04_support_tickets.sql	identifiers
description	text	asm.support_tickets	04_support_tickets.sql	text_strings
id	uuid	asm.support_tickets	04_support_tickets.sql	identifiers
is_deleted	boolean	asm.support_tickets	04_support_tickets.sql	booleans
linked_service_request_id	uuid	asm.support_tickets	04_support_tickets.sql	identifiers
priority	varchar	asm.support_tickets	04_support_tickets.sql	status_workflow
resolution	text	asm.support_tickets	04_support_tickets.sql	uncategorized
resolution_time_minutes	integer	asm.support_tickets	04_support_tickets.sql	uncategorized
resolved_at	timestamp	asm.support_tickets	04_support_tickets.sql	temporal
satisfaction_comment	text	asm.support_tickets	04_support_tickets.sql	uncategorized
satisfaction_rating	integer	asm.support_tickets	04_support_tickets.sql	uncategorized
status	varchar	asm.support_tickets	04_support_tickets.sql	status_workflow
sub_category	varchar	asm.support_tickets	04_support_tickets.sql	uncategorized
subject	varchar	asm.support_tickets	04_support_tickets.sql	uncategorized
ticket_code	varchar	asm.support_tickets	04_support_tickets.sql	identifiers
updated_at	timestamp	asm.support_tickets	04_support_tickets.sql	temporal
updated_by	uuid	asm.support_tickets	04_support_tickets.sql	audit
ap_code	varchar	fim.accounts_payable	05_accounts_payable.sql	identifiers
approval_status	varchar	fim.accounts_payable	05_accounts_payable.sql	status_workflow
approved_at	timestamp	fim.accounts_payable	05_accounts_payable.sql	temporal
approved_by	uuid	fim.accounts_payable	05_accounts_payable.sql	audit
created_at	timestamp	fim.accounts_payable	05_accounts_payable.sql	temporal
created_by	uuid	fim.accounts_payable	05_accounts_payable.sql	audit
currency	varchar	fim.accounts_payable	05_accounts_payable.sql	uncategorized
discount_amount	decimal	fim.accounts_payable	05_accounts_payable.sql	amounts_numbers
doc_date	date	fim.accounts_payable	05_accounts_payable.sql	temporal
due_date	date	fim.accounts_payable	05_accounts_payable.sql	temporal
id	uuid	fim.accounts_payable	05_accounts_payable.sql	identifiers
invoice_amount	decimal	fim.accounts_payable	05_accounts_payable.sql	amounts_numbers
invoice_number	varchar	fim.accounts_payable	05_accounts_payable.sql	identifiers
is_deleted	boolean	fim.accounts_payable	05_accounts_payable.sql	booleans
last_payment_date	date	fim.accounts_payable	05_accounts_payable.sql	temporal
outstanding_amount	decimal	fim.accounts_payable	05_accounts_payable.sql	amounts_numbers
overdue_days	integer	fim.accounts_payable	05_accounts_payable.sql	uncategorized
paid_amount	decimal	fim.accounts_payable	05_accounts_payable.sql	amounts_numbers
payment_terms	varchar	fim.accounts_payable	05_accounts_payable.sql	uncategorized
reference_doc_id	uuid	fim.accounts_payable	05_accounts_payable.sql	identifiers
reference_doc_type	varchar	fim.accounts_payable	05_accounts_payable.sql	status_workflow
status	varchar	fim.accounts_payable	05_accounts_payable.sql	status_workflow
tax_amount	decimal	fim.accounts_payable	05_accounts_payable.sql	amounts_numbers
updated_at	timestamp	fim.accounts_payable	05_accounts_payable.sql	temporal
updated_by	uuid	fim.accounts_payable	05_accounts_payable.sql	audit
vendor_id	uuid	fim.accounts_payable	05_accounts_payable.sql	identifiers
created_at	timestamp	sys.code_rules	05_code_rules.sql	temporal
created_by	uuid	sys.code_rules	05_code_rules.sql	audit
current_number	integer	sys.code_rules	05_code_rules.sql	identifiers
description	text	sys.code_rules	05_code_rules.sql	text_strings
digit_length	integer	sys.code_rules	05_code_rules.sql	uncategorized
entity_code	varchar	sys.code_rules	05_code_rules.sql	identifiers
entity_name	varchar	sys.code_rules	05_code_rules.sql	text_strings
example_code	varchar	sys.code_rules	05_code_rules.sql	identifiers
id	uuid	sys.code_rules	05_code_rules.sql	identifiers
is_active	boolean	sys.code_rules	05_code_rules.sql	booleans
is_deleted	boolean	sys.code_rules	05_code_rules.sql	booleans
prefix	varchar	sys.code_rules	05_code_rules.sql	uncategorized
updated_at	timestamp	sys.code_rules	05_code_rules.sql	temporal
updated_by	uuid	sys.code_rules	05_code_rules.sql	audit
created_at	timestamp	adm.exchange_rates	05_exchange_rates.sql	temporal
created_by	uuid	adm.exchange_rates	05_exchange_rates.sql	audit
from_currency	varchar	adm.exchange_rates	05_exchange_rates.sql	relations
id	uuid	adm.exchange_rates	05_exchange_rates.sql	identifiers
rate	decimal	adm.exchange_rates	05_exchange_rates.sql	uncategorized
rate_date	date	adm.exchange_rates	05_exchange_rates.sql	temporal
rate_type	varchar	adm.exchange_rates	05_exchange_rates.sql	status_workflow
source	varchar	adm.exchange_rates	05_exchange_rates.sql	uncategorized
to_currency	varchar	adm.exchange_rates	05_exchange_rates.sql	relations
updated_at	timestamp	adm.exchange_rates	05_exchange_rates.sql	temporal
updated_by	uuid	adm.exchange_rates	05_exchange_rates.sql	audit
ON	other	ivm.inventory_reservations	05_inventory_reservations.sql	uncategorized
ON	other	ivm.inventory_reservations	05_inventory_reservations.sql	uncategorized
ON	other	ivm.inventory_reservations	05_inventory_reservations.sql	uncategorized
REFERENCES	other	ivm.inventory_reservations	05_inventory_reservations.sql	uncategorized
REFERENCES	other	ivm.inventory_reservations	05_inventory_reservations.sql	uncategorized
REFERENCES	other	ivm.inventory_reservations	05_inventory_reservations.sql	uncategorized
created_at	timestamp	ivm.inventory_reservations	05_inventory_reservations.sql	temporal
created_by	uuid	ivm.inventory_reservations	05_inventory_reservations.sql	audit
expires_at	timestamp	ivm.inventory_reservations	05_inventory_reservations.sql	temporal
fulfilled_qty	integer	ivm.inventory_reservations	05_inventory_reservations.sql	amounts_numbers
id	uuid	ivm.inventory_reservations	05_inventory_reservations.sql	identifiers
location_id	uuid	ivm.inventory_reservations	05_inventory_reservations.sql	identifiers
lot_number	varchar	ivm.inventory_reservations	05_inventory_reservations.sql	identifiers
notes	text	ivm.inventory_reservations	05_inventory_reservations.sql	uncategorized
product_id	uuid	ivm.inventory_reservations	05_inventory_reservations.sql	identifiers
